TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionYear,TransactionMonth,TransactionDay,TransactionHour,TransactionWeekday,DaysSincePrevious,Cluster,Target
384.41,1,17,0,60.0,1,65.0,1.0,7831.56,2023,4,17,16,0,-567,0,0
235.42,1,31,1,51.0,2,175.0,1.0,6173.23,2023,7,10,18,0,-483,0,0
114.23,1,9,0,56.0,0,64.0,1.0,9523.72,2023,6,7,17,2,-516,2,2
12.62,1,12,1,33.0,0,61.0,1.0,6420.47,2023,5,5,16,4,-549,0,0
997.37,1,13,0,23.0,3,145.0,1.0,1146.09,2023,12,22,18,4,-318,1,1
373.52,1,7,0,35.0,1,235.0,1.0,6430.41,2023,9,25,16,0,-406,0,0
336.05,1,35,1,28.0,3,164.0,1.0,1635.05,2023,4,24,17,0,-560,1,1
366.93,1,15,2,66.0,2,33.0,1.0,6697.79,2023,12,11,18,0,-329,0,0
112.27,1,39,1,58.0,0,102.0,1.0,7369.89,2023,10,19,17,3,-382,0,0
494.96,1,34,0,40.0,1,132.0,1.0,6903.68,2023,3,31,16,4,-584,0,0
561.58,1,34,2,65.0,0,23.0,1.0,11748.86,2023,6,23,17,4,-500,2,2
440.94,1,35,2,42.0,0,148.0,1.0,7303.23,2023,9,13,18,2,-418,0,0
71.9,1,20,1,29.0,0,51.0,1.0,10619.35,2023,2,20,16,0,-623,2,2
256.66,0,33,2,54.0,2,137.0,1.0,1794.5,2023,7,17,17,0,-476,1,1
166.55,0,15,1,59.0,0,99.0,1.0,12970.21,2023,7,13,17,3,-480,2,2
276.26,1,21,1,56.0,0,143.0,1.0,120.89,2023,2,13,17,0,-630,1,1
35.46,1,16,0,67.0,0,164.0,1.0,5692.31,2023,7,18,16,1,-475,0,0
38.14,1,32,1,50.0,1,165.0,1.0,9879.87,2023,4,7,16,4,-577,2,2
506.26,0,3,0,64.0,2,86.0,1.0,6266.65,2023,12,18,18,0,-322,0,0
736.32,1,16,2,31.0,0,28.0,1.0,14268.95,2023,4,12,17,2,-572,2,2
389.43,0,2,0,52.0,1,151.0,1.0,6449.83,2023,11,27,18,0,-343,0,0
25.58,1,29,0,60.0,1,166.0,1.0,6741.41,2023,11,16,16,3,-354,0,0
446.1,1,39,0,25.0,3,243.0,1.0,1008.44,2023,9,19,17,1,-412,1,1
147.74,1,33,1,23.0,3,15.0,1.0,1711.78,2023,9,5,16,1,-426,1,1
1228.81,1,37,0,26.0,3,254.0,1.0,1821.0,2023,2,20,16,0,-623,1,1
46.23,1,14,2,77.0,2,282.0,1.0,5107.75,2023,5,29,17,0,-525,0,0
265.37,1,42,1,33.0,1,77.0,1.0,5229.95,2023,5,26,17,4,-528,0,0
342.57,1,4,2,20.0,3,91.0,1.0,339.16,2023,2,3,17,4,-640,1,1
417.26,0,27,2,32.0,0,45.0,1.0,10442.48,2023,2,27,17,0,-616,2,2
33.63,1,8,2,63.0,2,76.0,1.0,4324.4,2023,11,3,16,4,-367,0,0
64.58,1,12,1,55.0,2,173.0,1.0,6292.29,2023,12,4,18,0,-336,0,0
23.23,0,24,1,21.0,3,122.0,1.0,269.01,2023,4,20,16,3,-564,1,1
211.36,0,17,0,78.0,2,112.0,1.0,4734.110000000001,2023,8,7,16,0,-455,0,0
278.88,1,18,1,64.0,0,179.0,2.0,1334.09,2023,9,29,16,4,-402,1,1
285.49,0,5,1,53.0,0,109.0,1.0,6366.84,2023,8,11,18,4,-451,0,0
71.87,1,26,0,22.0,3,258.0,1.0,1839.1,2023,1,16,18,0,-658,1,1
308.8,1,3,0,53.0,2,41.0,1.0,3966.54,2023,12,26,16,1,-314,1,1
135.35,1,15,1,45.0,1,82.0,1.0,9983.36,2023,7,28,18,4,-465,2,2
288.43,1,31,1,66.0,2,72.0,1.0,4577.09,2023,5,8,16,0,-546,0,0
147.46,0,0,2,65.0,0,205.0,1.0,7458.03,2023,10,12,16,3,-389,0,0
214.15,1,13,1,32.0,1,217.0,1.0,6397.29,2023,10,30,17,0,-371,0,0
71.34,1,24,2,49.0,1,144.0,3.0,6345.03,2023,8,28,16,0,-434,0,0
170.36,1,16,0,30.0,0,118.0,1.0,6034.73,2023,3,27,16,0,-588,0,0
965.66,1,33,0,53.0,1,32.0,1.0,765.81,2023,12,18,17,0,-322,1,1
736.53,1,30,0,55.0,1,120.0,1.0,9826.26,2023,5,10,17,2,-544,2,2
213.42,1,8,0,45.0,1,17.0,1.0,3736.38,2023,7,27,17,3,-466,1,1
94.09,1,24,1,27.0,3,203.0,1.0,646.85,2023,9,12,16,1,-419,1,1
91.23,1,4,0,72.0,2,86.0,1.0,6385.12,2023,5,15,16,0,-539,0,0
263.92,0,36,1,57.0,2,233.0,1.0,4161.71,2023,7,26,17,2,-467,0,0
77.5,0,13,2,51.0,0,201.0,1.0,11079.77,2023,5,23,16,1,-531,2,2
3.65,1,24,2,69.0,0,146.0,1.0,10017.11,2023,2,13,17,0,-630,2,2
43.88,0,39,2,26.0,3,251.0,1.0,1644.09,2023,11,13,17,0,-357,1,1
211.36,1,12,0,28.0,3,132.0,1.0,387.65,2023,4,28,16,4,-556,1,1
224.79,1,4,2,18.0,3,129.0,1.0,528.38,2023,8,22,16,1,-440,1,1
64.3,1,21,0,55.0,2,67.0,1.0,7530.3,2023,9,4,17,0,-427,0,0
111.79,1,17,2,62.0,0,49.0,1.0,10887.59,2023,12,26,17,1,-314,2,2
927.16,1,37,0,59.0,2,153.0,1.0,7104.61,2023,3,20,16,0,-595,0,0
613.7,0,13,1,61.0,2,37.0,1.0,7307.11,2023,2,22,17,2,-621,0,0
26.07,1,3,1,20.0,3,19.0,3.0,349.98,2023,3,16,17,3,-599,1,1
170.45,1,37,1,60.0,1,199.0,1.0,2284.41,2023,1,5,16,3,-669,1,1
344.27,1,35,1,22.0,3,123.0,1.0,1918.36,2023,9,19,17,1,-412,1,1
872.72,1,42,2,22.0,3,288.0,1.0,503.01,2023,4,24,16,0,-560,1,1
292.95,1,22,1,37.0,1,56.0,1.0,1216.91,2023,2,16,16,3,-627,1,1
28.44,1,14,0,18.0,3,243.0,1.0,1071.04,2023,8,31,17,3,-431,1,1
209.02,1,12,0,21.0,3,74.0,1.0,187.9,2023,3,3,17,4,-612,1,1
20.05,1,6,0,72.0,2,171.0,1.0,7145.67,2023,11,29,17,2,-341,0,0
175.02,1,31,2,28.0,3,71.0,1.0,1493.88,2023,4,10,16,0,-574,1,1
89.5,0,21,1,41.0,1,134.0,1.0,8658.95,2023,8,21,16,0,-441,0,0
69.96,1,3,1,28.0,3,31.0,1.0,164.12,2023,10,16,17,0,-385,1,1
146.51,1,0,0,53.0,1,112.0,1.0,7089.9,2023,1,25,17,2,-649,0,0
376.78,0,26,2,21.0,3,88.0,1.0,841.65,2023,8,14,17,0,-448,1,1
148.54,0,8,1,71.0,2,107.0,1.0,5677.05,2023,12,22,16,4,-318,0,0
388.77,0,17,2,26.0,3,30.0,1.0,1658.49,2023,12,11,16,0,-329,1,1
100.38,1,39,1,63.0,0,49.0,1.0,10171.68,2023,11,27,17,0,-343,2,2
137.23,1,14,1,64.0,0,63.0,1.0,13847.99,2023,4,7,16,4,-577,2,2
870.3,1,38,0,51.0,2,229.0,1.0,3688.98,2023,8,28,17,0,-434,1,1
458.94,1,11,1,52.0,1,180.0,1.0,5619.95,2023,7,18,18,1,-475,0,0
327.35,0,22,1,20.0,3,175.0,1.0,342.08,2023,9,25,18,0,-406,1,1
757.15,1,33,2,53.0,1,38.0,1.0,4702.86,2023,1,17,16,1,-657,0,0
5.64,1,4,2,45.0,0,47.0,1.0,12703.24,2023,3,8,16,2,-607,2,2
47.23,0,22,2,73.0,2,160.0,1.0,6659.81,2023,8,3,18,3,-459,0,0
239.41,0,13,2,42.0,0,248.0,1.0,7860.65,2023,11,1,17,2,-369,0,0
7.48,1,35,0,55.0,1,29.0,1.0,4734.110000000001,2023,7,3,16,0,-490,0,0
170.97,1,26,1,26.0,3,292.0,1.0,1265.27,2023,5,1,17,0,-553,1,1
262.43,0,36,2,37.0,0,274.0,5.0,12841.01,2023,6,13,17,1,-510,2,2
659.15,1,4,0,22.0,3,204.0,1.0,1241.59,2023,1,31,16,1,-643,1,1
31.53,1,18,2,25.0,3,283.0,1.0,874.93,2023,12,20,17,2,-320,1,1
111.66,0,13,2,48.0,1,140.0,1.0,5716.72,2023,6,7,18,2,-516,0,0
250.01,1,18,0,62.0,2,88.0,1.0,1541.48,2023,11,6,16,0,-364,1,1
554.15,1,33,0,49.0,0,108.0,1.0,14817.22,2023,4,18,17,1,-566,2,2
598.66,1,5,1,32.0,1,222.0,1.0,2587.11,2023,1,10,16,1,-664,1,1
28.38,1,34,1,55.0,0,98.0,1.0,173.7,2023,5,18,16,3,-536,1,1
16.8,1,36,0,49.0,0,94.0,1.0,11847.07,2023,11,27,17,0,-343,2,2
896.79,1,9,2,33.0,0,168.0,1.0,11146.74,2023,11,6,16,0,-364,2,2
159.0,1,19,0,49.0,1,38.0,1.0,369.79,2023,3,6,18,0,-609,1,1
56.31,0,15,2,75.0,2,195.0,1.0,6396.08,2023,9,27,17,2,-404,0,0
203.99,1,30,2,52.0,2,215.0,1.0,4840.31,2023,1,20,16,4,-654,0,0
50.99,1,11,1,29.0,0,76.0,1.0,1334.6,2023,10,31,16,1,-370,1,1
101.28,0,6,2,32.0,1,75.0,1.0,2774.35,2023,8,23,18,2,-439,1,1
299.92,1,10,0,27.0,3,122.0,1.0,1368.0,2023,10,9,18,0,-392,1,1
77.54,1,31,2,67.0,2,73.0,1.0,4536.38,2023,2,1,17,2,-642,0,0
18.35,1,26,1,21.0,3,78.0,1.0,1293.39,2023,9,18,16,0,-413,1,1
732.53,0,38,0,26.0,3,116.0,1.0,441.54,2023,5,22,16,0,-532,1,1
65.11,1,26,0,34.0,1,150.0,1.0,8485.14,2023,9,7,16,3,-424,0,0
67.07,0,20,0,24.0,3,56.0,1.0,999.62,2023,6,5,16,0,-518,1,1
137.48,1,39,1,55.0,0,47.0,1.0,14273.42,2023,11,27,17,0,-343,2,2
398.36,1,8,0,22.0,3,56.0,1.0,1863.7,2023,6,27,16,1,-496,1,1
469.46,1,27,0,20.0,3,149.0,1.0,8640.56,2023,11,8,18,2,-362,0,0
37.58,1,16,0,57.0,0,182.0,1.0,259.44,2023,4,17,18,0,-567,1,1
160.24,1,42,0,31.0,1,15.0,1.0,5526.97,2023,8,8,17,1,-454,0,0
315.39,0,27,1,23.0,3,93.0,1.0,929.6,2023,5,26,16,4,-528,1,1
434.17,1,1,0,21.0,3,148.0,5.0,5335.44,2023,1,5,16,3,-669,0,0
165.91,1,17,0,26.0,3,84.0,1.0,587.12,2023,3,15,17,2,-600,1,1
211.36,1,37,1,47.0,1,194.0,1.0,4760.34,2023,9,14,17,3,-417,0,0
241.45,1,32,2,26.0,3,158.0,1.0,1594.04,2023,7,24,16,0,-469,1,1
23.24,1,16,1,68.0,0,129.0,1.0,13777.79,2023,4,13,16,3,-571,2,2
70.88,0,29,1,74.0,2,176.0,1.0,1794.65,2023,12,4,16,0,-336,1,1
1143.67,1,1,2,66.0,2,111.0,1.0,7677.76,2023,1,2,16,0,-672,0,0
314.52,1,22,0,80.0,2,229.0,1.0,7071.32,2023,3,20,17,0,-595,0,0
181.81,0,2,2,78.0,2,122.0,1.0,7525.73,2023,5,29,16,0,-525,0,0
854.64,1,13,1,56.0,2,118.0,1.0,2989.25,2023,11,7,18,1,-363,1,1
261.19,1,28,0,64.0,2,52.0,1.0,7620.6,2023,1,12,17,3,-662,0,0
220.68,0,33,2,71.0,2,217.0,1.0,5549.2,2023,10,9,18,0,-392,0,0
11.86,1,34,1,31.0,1,129.0,1.0,6782.61,2023,9,5,16,1,-426,0,0
122.65,1,8,2,28.0,3,41.0,1.0,1968.51,2023,8,17,16,3,-445,1,1
395.16,1,25,2,56.0,2,17.0,1.0,5340.73,2023,7,24,16,0,-469,0,0
704.69,1,19,2,51.0,2,150.0,1.0,3267.84,2023,7,18,17,1,-475,1,1
369.89,1,35,0,69.0,2,69.0,1.0,6941.47,2023,10,18,16,2,-383,0,0
10.92,1,17,0,67.0,2,268.0,1.0,7567.2,2023,10,20,17,4,-381,0,0
199.14,1,39,1,31.0,1,36.0,1.0,7001.25,2023,8,2,17,2,-460,0,0
109.43,1,10,1,70.0,2,140.0,1.0,1983.65,2023,1,11,18,2,-663,1,1
304.15,1,1,1,20.0,3,40.0,1.0,686.91,2023,11,28,16,1,-342,1,1
620.54,0,29,1,28.0,3,98.0,1.0,213.36,2023,3,27,16,0,-588,1,1
757.79,1,5,2,22.0,3,117.0,1.0,1443.02,2023,1,2,16,0,-672,1,1
122.81,1,38,1,52.0,0,12.0,1.0,8450.84,2023,10,24,16,1,-377,0,0
96.25,1,15,2,61.0,2,171.0,1.0,7996.7,2023,7,27,16,3,-466,0,0
1431.33,1,5,0,30.0,0,49.0,1.0,5567.98,2023,1,17,17,1,-657,0,0
142.55,1,18,2,67.0,0,97.0,1.0,1262.68,2023,5,16,16,1,-538,1,1
35.94,0,14,1,23.0,3,141.0,1.0,1697.28,2023,5,8,16,0,-546,1,1
24.86,1,17,1,58.0,1,292.0,1.0,2591.65,2023,2,13,16,0,-630,1,1
103.08,1,37,2,60.0,0,109.0,1.0,12002.16,2023,11,14,16,1,-356,2,2
116.27,1,32,2,57.0,1,94.0,1.0,8726.92,2023,11,28,18,1,-342,0,0
363.84,1,8,2,73.0,2,118.0,3.0,5415.64,2023,10,19,17,3,-382,0,0
34.74,0,32,2,45.0,2,72.0,1.0,3736.57,2023,4,28,16,4,-556,1,1
64.01,0,30,1,19.0,3,240.0,1.0,1225.69,2023,10,30,18,0,-371,1,1
108.75,1,15,0,50.0,0,23.0,4.0,14829.85,2023,10,17,16,1,-384,2,2
50.9,0,17,2,28.0,3,150.0,1.0,1277.7,2023,4,24,16,0,-560,1,1
206.84,1,30,1,20.0,3,154.0,1.0,454.66,2023,9,13,18,2,-418,1,1
37.4,1,33,0,20.0,3,84.0,1.0,1519.51,2023,1,2,16,0,-672,1,1
154.21,1,24,2,46.0,1,75.0,1.0,8045.77,2023,1,2,16,0,-672,0,0
199.37,1,6,2,24.0,3,79.0,1.0,1331.3,2023,6,29,17,3,-494,1,1
410.49,0,1,1,25.0,3,112.0,1.0,1843.57,2023,7,25,16,1,-468,1,1
1360.01,0,31,1,67.0,2,218.0,1.0,6601.5,2023,9,25,16,0,-406,0,0
18.23,1,26,0,56.0,1,28.0,1.0,8422.2,2023,3,22,17,2,-593,0,0
398.7,1,0,0,47.0,0,276.0,1.0,7987.74,2023,8,28,16,0,-434,0,0
122.14,1,29,2,22.0,3,112.0,1.0,327.68,2023,2,20,16,0,-623,1,1
378.2,1,23,1,40.0,1,167.0,1.0,7372.81,2023,1,9,17,0,-665,0,0
124.74,1,20,0,49.0,1,33.0,1.0,2987.97,2023,11,27,16,0,-343,1,1
17.1,1,0,0,53.0,2,101.0,1.0,1619.54,2023,12,25,16,0,-315,1,1
287.05,1,25,0,22.0,3,212.0,1.0,1204.65,2023,4,14,16,4,-570,1,1
874.72,1,37,2,28.0,1,173.0,1.0,4630.58,2023,3,3,16,4,-612,0,0
1762.28,1,22,0,24.0,3,150.0,1.0,1380.34,2023,10,6,16,4,-395,1,1
40.12,0,9,0,36.0,0,269.0,1.0,14304.38,2023,4,19,17,2,-565,2,2
125.0,0,16,2,49.0,1,177.0,1.0,3215.76,2023,6,5,16,0,-518,1,1
348.44,1,3,2,24.0,3,147.0,1.0,1022.94,2023,11,6,17,0,-364,1,1
128.4,1,40,0,69.0,2,31.0,1.0,2610.64,2023,3,20,17,0,-595,1,1
320.93,1,1,2,55.0,1,178.0,1.0,9451.66,2023,6,22,16,3,-501,2,2
1.41,1,34,0,53.0,2,278.0,1.0,1244.17,2023,6,7,17,2,-516,1,1
50.52,1,20,1,54.0,0,293.0,1.0,12815.24,2023,4,6,16,3,-578,2,2
383.95,0,36,2,31.0,1,143.0,1.0,9933.56,2023,9,20,17,2,-411,2,2
12.94,1,14,1,23.0,3,158.0,1.0,921.23,2023,8,28,17,0,-434,1,1
329.75,1,34,2,56.0,2,211.0,1.0,6009.43,2023,12,25,17,0,-315,0,0
981.76,1,25,2,45.0,0,234.0,1.0,602.36,2023,9,25,16,0,-406,1,1
40.79,1,25,0,18.0,3,80.0,1.0,1769.33,2023,11,17,16,4,-353,1,1
99.25,0,31,2,63.0,2,93.0,1.0,2570.34,2023,6,26,16,0,-497,1,1
150.6,1,24,0,69.0,2,59.0,1.0,3240.14,2023,4,17,17,0,-567,1,1
29.5,1,35,2,73.0,2,129.0,1.0,1229.32,2023,7,20,18,3,-473,1,1
54.34,1,0,0,65.0,0,46.0,1.0,8019.89,2023,12,25,18,0,-315,0,0
18.25,1,18,0,53.0,0,18.0,1.0,14328.29,2023,8,16,16,2,-446,2,2
633.87,1,18,2,27.0,3,175.0,1.0,330.16,2023,12,8,16,4,-332,1,1
81.15,1,24,0,19.0,3,114.0,1.0,1595.26,2023,2,17,16,4,-626,1,1
83.95,1,27,2,75.0,2,170.0,1.0,7413.18,2023,6,14,16,2,-509,0,0
410.4,0,41,0,61.0,2,78.0,1.0,2563.91,2023,5,19,16,4,-535,1,1
172.68,1,3,0,33.0,0,17.0,1.0,10724.95,2023,2,20,16,0,-623,2,2
139.88,1,7,0,34.0,1,162.0,1.0,2969.71,2023,1,23,16,0,-651,1,1
165.55,1,9,1,28.0,3,115.0,1.0,761.78,2023,10,2,18,0,-399,1,1
53.79,0,30,0,54.0,1,137.0,3.0,6229.36,2023,12,5,16,1,-335,0,0
285.69,1,24,0,63.0,2,35.0,1.0,2552.54,2023,12,6,18,2,-334,1,1
532.4,1,17,0,22.0,3,149.0,1.0,1033.73,2023,8,24,16,3,-438,1,1
293.85,1,5,2,25.0,3,144.0,1.0,1919.97,2023,8,10,16,3,-452,1,1
27.94,1,1,1,79.0,2,120.0,1.0,1893.44,2023,11,3,18,4,-367,1,1
270.36,1,28,0,25.0,3,37.0,1.0,1783.04,2023,3,3,16,4,-612,1,1
112.66,1,30,2,29.0,1,176.0,3.0,852.98,2023,9,18,16,0,-413,1,1
506.03,1,11,1,21.0,3,21.0,1.0,1123.89,2023,7,12,16,2,-481,1,1
206.95,1,39,1,22.0,3,31.0,1.0,1817.65,2023,8,3,16,3,-459,1,1
350.96,1,40,0,63.0,2,167.0,1.0,5463.94,2023,6,8,16,3,-515,0,0
261.63,1,6,1,20.0,3,150.0,1.0,477.03,2023,5,29,18,0,-525,1,1
46.12,1,14,1,59.0,0,30.0,1.0,8874.01,2023,6,5,17,0,-518,0,0
27.25,0,18,1,63.0,2,92.0,1.0,5365.2,2023,3,20,16,0,-595,0,0
1353.93,1,12,1,26.0,1,171.0,1.0,7858.41,2023,11,15,17,2,-355,0,0
331.66,1,19,0,76.0,2,145.0,1.0,7216.3,2023,9,11,17,0,-420,0,0
667.95,0,28,0,62.0,0,253.0,1.0,13558.56,2023,7,27,17,3,-466,2,2
49.84,1,6,0,49.0,0,146.0,1.0,7872.04,2023,10,13,16,4,-388,0,0
556.04,1,10,0,72.0,2,27.0,1.0,5200.04,2023,7,10,16,0,-483,0,0
88.06,0,33,2,18.0,3,288.0,1.0,1779.85,2023,10,27,17,4,-374,1,1
745.95,1,22,0,58.0,0,127.0,1.0,13264.14,2023,12,15,16,4,-325,2,2
67.25,1,24,2,19.0,3,157.0,1.0,467.4,2023,7,3,16,0,-490,1,1
93.63,1,27,0,29.0,1,141.0,1.0,9873.62,2023,8,21,18,0,-441,2,2
74.11,1,38,1,22.0,3,49.0,1.0,1257.9,2023,7,18,16,1,-475,1,1
41.13,0,30,1,77.0,2,58.0,1.0,6067.54,2023,3,27,17,0,-588,0,0
192.02,0,16,2,79.0,2,154.0,1.0,5169.07,2023,12,19,16,1,-321,0,0
291.27,1,11,1,77.0,2,121.0,1.0,6878.86,2023,6,19,17,0,-504,0,0
296.46,1,9,1,23.0,3,136.0,1.0,558.99,2023,11,9,16,3,-361,1,1
341.84,0,12,1,27.0,3,89.0,1.0,1400.04,2023,6,23,16,4,-500,1,1
98.41,1,34,2,27.0,3,48.0,1.0,912.71,2023,6,12,17,0,-511,1,1
109.28,1,36,2,36.0,1,112.0,4.0,6338.35,2023,6,9,16,4,-514,0,0
27.51,0,8,2,40.0,0,103.0,1.0,13645.63,2023,9,20,18,2,-411,2,2
12.18,1,27,1,76.0,2,77.0,1.0,4909.24,2023,4,20,18,3,-564,0,0
207.71,0,18,2,25.0,3,63.0,1.0,570.1,2023,11,16,17,3,-354,1,1
25.77,0,36,2,45.0,0,277.0,1.0,11749.77,2023,7,17,17,0,-476,2,2
127.57,1,26,0,52.0,2,75.0,1.0,6118.2,2023,2,27,17,0,-616,0,0
392.05,1,10,0,60.0,1,172.0,1.0,4383.69,2023,6,19,16,0,-504,0,0
521.01,0,39,1,41.0,1,73.0,1.0,4004.55,2023,10,13,17,4,-388,0,0
849.76,1,39,0,25.0,3,269.0,1.0,373.88,2023,8,16,16,2,-446,1,1
172.5,1,8,2,68.0,0,31.0,1.0,6851.16,2023,11,14,16,1,-356,0,0
265.44,1,35,0,30.0,1,169.0,1.0,9700.77,2023,1,17,16,1,-657,2,2
152.34,1,29,1,55.0,0,115.0,1.0,6853.51,2023,10,12,17,3,-389,0,0
21.13,1,9,1,28.0,3,153.0,1.0,948.7,2023,4,25,16,1,-559,1,1
111.55,1,10,0,46.0,0,101.0,1.0,12221.17,2023,12,28,16,3,-312,2,2
321.82,0,33,1,32.0,1,43.0,1.0,6500.5,2023,7,14,16,4,-479,0,0
1294.81,0,42,1,45.0,1,279.0,1.0,9927.75,2023,12,11,16,0,-329,2,2
148.77,1,38,1,67.0,2,175.0,1.0,2138.42,2023,3,30,18,3,-585,1,1
14.08,1,13,1,57.0,2,154.0,1.0,3908.65,2023,2,6,18,0,-637,1,1
1283.97,1,7,0,45.0,0,121.0,1.0,11041.9,2023,8,9,17,2,-453,2,2
566.33,0,5,0,24.0,3,66.0,1.0,379.82,2023,8,7,16,0,-455,1,1
206.51,1,16,0,51.0,2,275.0,1.0,3921.74,2023,12,18,17,0,-322,1,1
180.94,1,33,1,75.0,2,57.0,1.0,7659.99,2023,7,24,16,0,-469,0,0
77.9,1,42,1,21.0,3,128.0,1.0,664.72,2023,12,25,17,0,-315,1,1
318.92,0,42,1,21.0,3,60.0,1.0,1167.25,2023,5,19,18,4,-535,1,1
583.3,0,26,2,59.0,1,142.0,1.0,5896.01,2023,2,3,16,4,-640,0,0
100.68,1,22,2,63.0,2,139.0,1.0,1123.75,2023,1,12,16,3,-662,1,1
589.64,1,5,2,62.0,2,210.0,1.0,2039.4,2023,9,21,16,3,-410,1,1
225.93,0,29,1,25.0,3,199.0,1.0,1864.27,2023,3,13,17,0,-602,1,1
651.55,1,31,2,72.0,2,82.0,1.0,2325.78,2023,3,10,17,4,-605,1,1
80.97,1,39,2,38.0,0,157.0,1.0,5926.31,2023,1,9,17,0,-665,0,0
191.89,1,35,1,25.0,3,14.0,1.0,399.57,2023,6,27,16,1,-496,1,1
304.75,0,2,1,78.0,2,125.0,1.0,1916.34,2023,2,27,16,0,-616,1,1
201.53,1,40,2,68.0,2,287.0,1.0,2732.86,2023,11,6,16,0,-364,1,1
8.45,1,30,0,22.0,3,141.0,1.0,1115.3,2023,2,10,17,4,-633,1,1
435.98,1,23,1,30.0,1,105.0,1.0,7334.08,2023,10,12,16,3,-389,0,0
743.24,0,16,2,19.0,3,109.0,1.0,1024.19,2023,7,7,17,4,-486,1,1
16.27,1,1,0,57.0,0,44.0,1.0,10971.32,2023,2,13,17,0,-630,2,2
290.86,1,21,2,45.0,0,36.0,1.0,14631.88,2023,6,5,17,0,-518,2,2
85.73,1,41,0,41.0,0,266.0,1.0,14928.35,2023,3,1,16,2,-614,2,2
555.71,0,4,1,22.0,3,73.0,1.0,830.37,2023,1,23,17,0,-651,1,1
40.03,1,29,1,23.0,3,200.0,1.0,6408.8,2023,1,9,17,0,-665,0,0
73.01,0,25,2,25.0,3,62.0,1.0,1997.33,2023,10,18,18,2,-383,1,1
346.12,1,37,1,44.0,0,12.0,1.0,13084.27,2023,12,29,17,4,-311,2,2
1.93,1,6,1,47.0,0,175.0,5.0,5684.09,2023,10,19,18,3,-382,0,0
252.93,1,32,0,75.0,2,222.0,1.0,2760.37,2023,2,6,16,0,-637,1,1
238.54,1,16,0,19.0,3,12.0,4.0,868.91,2023,4,7,16,4,-577,1,1
1011.22,1,40,1,61.0,2,129.0,1.0,5838.91,2023,8,21,18,0,-441,0,0
58.7,1,27,1,67.0,0,141.0,1.0,8937.35,2023,3,3,16,4,-612,0,0
7.56,1,25,0,40.0,0,145.0,1.0,8528.72,2023,2,6,16,0,-637,0,0
540.4,1,15,1,45.0,0,272.0,1.0,425.77,2023,2,22,16,2,-621,1,1
264.14,1,3,0,64.0,0,125.0,1.0,8459.26,2023,7,28,17,4,-465,0,0
248.15,1,25,0,75.0,2,202.0,1.0,2649.23,2023,6,15,16,3,-508,1,1
24.34,1,33,1,54.0,1,110.0,1.0,6659.12,2023,11,29,17,2,-341,0,0
428.61,1,13,0,66.0,0,62.0,1.0,11937.04,2023,1,9,16,0,-665,2,2
117.66,0,22,1,39.0,0,126.0,1.0,6794.17,2023,8,3,18,3,-459,0,0
165.8,1,26,2,60.0,1,287.0,1.0,2064.76,2023,5,4,17,3,-550,1,1
289.18,1,3,0,65.0,2,64.0,1.0,3139.75,2023,8,29,16,1,-433,1,1
125.39,1,20,0,21.0,3,140.0,1.0,202.69,2023,7,31,16,0,-462,1,1
305.18,1,6,2,58.0,2,216.0,1.0,4474.2,2023,6,5,17,0,-518,0,0
506.9,0,15,1,64.0,0,56.0,1.0,11471.87,2023,11,1,17,2,-369,2,2
504.12,0,3,1,25.0,3,101.0,1.0,1107.28,2023,4,14,17,4,-570,1,1
42.09,1,10,1,29.0,1,118.0,1.0,5526.28,2023,1,20,18,4,-654,0,0
607.28,1,3,0,32.0,0,84.0,1.0,9679.68,2023,1,23,16,0,-651,2,2
91.9,1,6,2,77.0,2,125.0,1.0,1033.94,2023,5,15,16,0,-539,1,1
303.43,1,41,1,22.0,3,30.0,1.0,1833.24,2023,6,6,17,1,-517,1,1
668.78,1,23,0,20.0,3,141.0,1.0,983.68,2023,10,23,17,0,-378,1,1
270.54,0,34,0,20.0,3,139.0,1.0,269.78,2023,4,3,18,0,-581,1,1
247.93,1,16,1,37.0,1,79.0,1.0,9801.48,2023,8,14,18,0,-448,2,2
34.67,1,6,2,19.0,3,71.0,1.0,888.6,2023,4,25,16,1,-559,1,1
326.03,0,27,2,18.0,3,137.0,1.0,290.24,2023,5,9,16,1,-545,1,1
148.26,1,29,0,25.0,3,57.0,1.0,958.7,2023,5,8,17,0,-546,1,1
1086.6,1,36,2,19.0,3,38.0,1.0,1605.67,2023,5,22,17,0,-532,1,1
373.99,1,34,0,60.0,0,140.0,1.0,8590.5,2023,10,23,16,0,-378,0,0
254.34,1,12,2,49.0,1,112.0,1.0,5461.08,2023,9,14,17,3,-417,0,0
819.48,1,41,0,25.0,3,26.0,1.0,1804.5,2023,10,5,16,3,-396,1,1
14.0,1,35,0,49.0,1,173.0,1.0,7975.18,2023,9,6,16,2,-425,0,0
57.16,1,8,0,40.0,1,74.0,1.0,222.22,2023,6,15,18,3,-508,1,1
282.26,1,22,2,37.0,1,278.0,1.0,6857.2,2023,6,26,16,0,-497,0,0
46.96,1,19,2,46.0,1,112.0,1.0,2028.92,2023,6,30,16,4,-493,1,1
473.2,1,15,2,34.0,0,173.0,1.0,248.52,2023,8,7,16,0,-455,1,1
192.97,1,34,0,59.0,2,140.0,1.0,3019.04,2023,3,13,16,0,-602,1,1
